Entity,Year,Estimated maternal mortality ratio,Population (historical)
Data source:,https://ourworldindata.org/grapher/the-maternal-mortality-ratio-in-2000-and-2017,https://ourworldindata.org/grapher/the-maternal-mortality-ratio-in-2000-and-2017,https://ourworldindata.org/grapher/the-maternal-mortality-ratio-in-2000-and-2017
MLI,1834,,1448827
MLI,1835,,1452127
MLI,1836,,1455435
MLI,1837,,1458750
MLI,1838,,1462073
MLI,1839,,1465403
MLI,1840,,1468741
MLI,1841,,1472086
MLI,1842,,1475440
MLI,1843,,1478800
MLI,1844,,1482169
MLI,1845,,1485545
MLI,1846,,1488929
MLI,1847,,1492320
MLI,1848,,1495719
MLI,1849,,1499043
MLI,1850,,1502290
MLI,1851,,1514635
MLI,1852,,1526940
MLI,1853,,1539205
MLI,1854,,1551513
MLI,1855,,1563864
MLI,1856,,1576258
MLI,1857,,1588695
MLI,1858,,1601176
MLI,1859,,1613701
MLI,1860,,1626269
MLI,1861,,1638881
MLI,1862,,1651536
MLI,1863,,1664236
MLI,1864,,1676980
MLI,1865,,1689769
MLI,1866,,1702601
MLI,1867,,1715479
MLI,1868,,1728401
MLI,1869,,1742066
MLI,1870,,1756489
MLI,1871,,1771687
MLI,1872,,1787675
MLI,1873,,1804470
MLI,1874,,1821371
MLI,1875,,1838378
MLI,1876,,1855491
MLI,1877,,1872713
MLI,1878,,1890042
MLI,1879,,1907480
MLI,1880,,1925028
MLI,1881,,1942685
MLI,1882,,1960452
MLI,1883,,1978331
MLI,1884,,1996321
MLI,1885,,2014424
MLI,1886,,2032639
MLI,1887,,2050968
MLI,1888,,2069411
MLI,1889,,2088388
MLI,1890,,2107910
MLI,1891,,2127987
MLI,1892,,2148630
MLI,1893,,2169850
MLI,1894,,2191229
MLI,1895,,2212767
MLI,1896,,2234466
MLI,1897,,2256327
MLI,1898,,2278350
MLI,1899,,2303311
MLI,1900,,2331296
MLI,1901,,2362389
MLI,1902,,2396679
MLI,1903,,2434255
MLI,1904,,2472367
MLI,1905,,2511024
MLI,1906,,2550231
MLI,1907,,2589998
MLI,1908,,2630330
MLI,1909,,2669617
MLI,1910,,2707812
MLI,1911,,2744870
MLI,1912,,2780744
MLI,1913,,2815387
MLI,1914,,2850406
MLI,1915,,2885805
MLI,1916,,2921588
MLI,1917,,2957759
MLI,1918,,2981422
MLI,1919,,3008908
MLI,1920,,3040300
MLI,1921,,3075681
MLI,1922,,3115134
MLI,1923,,3158746
MLI,1924,,3202968
MLI,1925,,3247810
MLI,1926,,3293279
MLI,1927,,3339385
MLI,1928,,3386136
MLI,1929,,3432846
MLI,1930,,3479504
MLI,1931,,3526102
MLI,1932,,3572627
MLI,1933,,3619072
MLI,1934,,3666119
MLI,1935,,3713779
MLI,1936,,3762058
MLI,1937,,3810965
MLI,1938,,3860507
MLI,1939,,3913863
MLI,1940,,3971134
MLI,1941,,4032428
MLI,1942,,4097851
MLI,1943,,4167514
MLI,1944,,4238362
MLI,1945,,4310414
MLI,1946,,4383691
MLI,1947,,4458214
MLI,1948,,4534004
MLI,1949,,4612876
MLI,1950,,4696915
MLI,1951,,4766703
MLI,1952,,4836366
MLI,1953,,4904799
MLI,1954,,4972911
MLI,1955,,5041937
MLI,1956,,5111984
MLI,1957,,5183133
MLI,1958,,5253467
MLI,1959,,5325648
MLI,1960,,5402549
MLI,1961,,5482289
MLI,1962,,5563922
MLI,1963,,5646608
MLI,1964,,5730130
MLI,1965,,5815484
MLI,1966,,5902207
MLI,1967,,5990908
MLI,1968,,6082987
MLI,1969,,6177696
MLI,1970,,6276476
MLI,1971,,6377946
MLI,1972,,6483730
MLI,1973,,6597115
MLI,1974,,6715436
MLI,1975,,6837265
MLI,1976,,6960979
MLI,1977,,7090985
MLI,1978,,7229653
MLI,1979,,7375272
MLI,1980,,7530521
MLI,1981,,7692765
MLI,1982,,7860195
MLI,1983,,8034400
MLI,1984,,8208599
MLI,2021,,22388638
MLI,2022,,23072639
MLI,2023,,23769129
MLT,1985,16.180328,352567
MLT,1986,17.163984,355082
MLT,1987,15.8006315,358089
MLT,1988,13.486539,361226
MLT,1989,12.483979,364530
MLT,1990,13.591416,367913
MLT,1991,15.611333,371335
MLT,1992,16.43862,374806
MLT,1993,12.206895,378221
MLT,1994,13.666872,381467
MLT,1995,10.478047,384559
MLT,1996,12.095976,387627
MLT,1997,11.861476,390687
MLT,1998,10.793886,393782
MLT,1999,11.043801,396896
MLT,2000,10.484325,399905
MLT,2001,9.249344,402788
MLT,2002,9.629477,405572
MLT,2003,9.00517,408236
MLT,2004,8.408271,410800
MLT,2005,7.636344,413323
MLT,2006,7.2208495,415463
MLT,2007,6.653972,417201
MLT,2008,6.5702777,418969
MLT,2009,5.7102656,420800
MLT,2010,5.3201547,422652
MLT,2011,6.116447,424634
MLT,2012,5.0076056,426616
MLT,2013,4.4775925,428457
MLT,2014,4.409492,434494
MLT,2015,4.1962886,444979
MLT,2016,3.2998312,455273
MLT,2017,3.7822363,467902
MLT,2018,4.053976,484559
MLT,2019,4.0504026,504017
MLT,2020,2.8927798,518213
MLT,-7000,,2
MLT,-6000,,5
MLT,-5000,,12
MLT,-4000,,30
MLT,-3000,,74
MLT,-2000,,182
MLT,-1000,,442
MLT,0,,1073
MLT,100,,1342
MLT,200,,1677
MLT,300,,2097
MLT,400,,2621
MLT,500,,3276
MLT,600,,4096
MLT,700,,5120
MLT,800,,6400
MLT,900,,8000
MLT,1000,,10000
MLT,1100,,10000
MLT,1200,,10000
MLT,1300,,20000
MLT,1400,,10000
MLT,1500,,20000
MLT,1600,,40000
MLT,1700,,70000
MLT,1710,,72000
MLT,1720,,74000
MLT,1730,,76000
MLT,1740,,78000
MLT,1750,,80000
MLT,1760,,84000
MLT,1770,,88000
MLT,1780,,92000
MLT,1790,,96000
MLT,1800,,134072
MLT,1801,,134072
MLT,1802,,134072
MLT,1803,,134072
MLT,1804,,134072
MLT,1805,,134072
MLT,1806,,134072
MLT,1807,,134072
MLT,1808,,134072
MLT,1809,,134072
MLT,1810,,134072
MLT,1811,,134072
MLT,1812,,134072
MLT,1813,,134072
MLT,1814,,134072
MLT,1815,,134072
MLT,1816,,134072
MLT,1817,,134072
MLT,1818,,134072
MLT,1819,,134232
MLT,1820,,134553
MLT,1821,,135036
MLT,1822,,135681
MLT,1823,,136491
MLT,1824,,137305
MLT,1825,,138124
MLT,1826,,138948
MLT,1827,,139777
MLT,1828,,140611
MLT,1829,,141450
MLT,1830,,142294
MLT,1831,,143143
MLT,1832,,143997
MLT,1833,,144856
MLT,1834,,145720
MLT,1835,,146590
MLT,1836,,147464
MLT,1837,,148344
MLT,1838,,149229
MLT,1839,,150119
MLT,1840,,151015
MLT,1841,,151916
MLT,1842,,152822
MLT,1843,,153734
MLT,1844,,154651
MLT,1845,,155574
MLT,1846,,156502
MLT,1847,,157436
MLT,1848,,158375
MLT,1849,,159320
MLT,1850,,160270
MLT,1851,,161084
MLT,1852,,161901
MLT,1853,,162723
MLT,1854,,163548
MLT,1855,,164378
MLT,1856,,165211
MLT,1857,,166049
MLT,1858,,166891
MLT,1859,,167737
MLT,1860,,168587
MLT,1861,,169442
MLT,1862,,170300
MLT,1863,,171163
MLT,1864,,172030
MLT,1865,,172901
MLT,1866,,173777
MLT,1867,,174656
MLT,1868,,175541
MLT,1869,,176429
MLT,1870,,177322
MLT,1871,,178219
MLT,1872,,179121
MLT,1873,,180027
MLT,1874,,180937
MLT,1875,,181852
MLT,1876,,182771
MLT,1877,,183695
MLT,1878,,184623
MLT,1879,,185556
MLT,1880,,186494
MLT,1881,,187436
MLT,1882,,188383
MLT,1883,,189334
MLT,1884,,190290
MLT,1885,,191250
MLT,1886,,192216
MLT,1887,,193186
MLT,1888,,194160
MLT,1889,,195140
MLT,1890,,196124
MLT,1891,,197113
MLT,1892,,198107
MLT,1893,,199106
MLT,1894,,200109
MLT,1895,,201118
MLT,1896,,202131
MLT,1897,,203149
MLT,1898,,204173
MLT,1899,,205201
MLT,1900,,206234
MLT,1901,,207272
MLT,1902,,208316
MLT,1903,,209364
MLT,1904,,210418
MLT,1905,,211476
MLT,1906,,212540
MLT,1907,,213609
MLT,1908,,214683
MLT,1909,,215427
MLT,1910,,215840
MLT,1911,,215922
MLT,1912,,215673
MLT,1913,,215092
MLT,1914,,214512
MLT,1915,,213933
MLT,1916,,213356
MLT,1917,,212780
MLT,1918,,212406
MLT,1919,,212398
MLT,1920,,212759
MLT,1921,,213491
MLT,1922,,214596
MLT,1923,,216075
MLT,1924,,217565
MLT,1925,,219064
MLT,1926,,220574
MLT,1927,,222095
MLT,1928,,223626
MLT,1929,,225373
MLT,1930,,227340
MLT,1931,,229531
MLT,1932,,231950
MLT,1933,,234600
MLT,1934,,237281
MLT,1935,,239993
MLT,1936,,242735
MLT,1937,,245509
MLT,1938,,248314
MLT,1939,,251311
MLT,1940,,254503
MLT,1941,,257894
MLT,1942,,261491
MLT,1943,,265297
MLT,1944,,269158
MLT,1945,,273075
MLT,1946,,277050
MLT,1947,,281082
MLT,1948,,285173
MLT,1949,,288773
MLT,1950,,294684
MLT,1951,,300462
MLT,1952,,304914
MLT,1953,,309349
MLT,1954,,313753
MLT,1955,,318148
MLT,1956,,322464
MLT,1957,,326704
MLT,1958,,329415
MLT,1959,,330361
MLT,1960,,330829
MLT,1961,,330855
MLT,1962,,330499
MLT,1963,,329814
MLT,1964,,328794
MLT,1965,,327408
MLT,1966,,325676
MLT,1967,,323820
MLT,1968,,323515
MLT,1969,,324760
MLT,1970,,326016
MLT,1971,,327298
MLT,1972,,328616
MLT,1973,,330057
MLT,1974,,331686
MLT,1975,,333458
MLT,1976,,335291
MLT,1977,,337169
MLT,1978,,339069
MLT,1979,,340974
MLT,1980,,342882
MLT,1981,,344756
MLT,1982,,346654
MLT,1983,,348597
MLT,1984,,350555
MLT,2021,,524383
MLT,2022,,528194
MLT,2023,,532964
MHL,1800,,5828
MHL,1801,,5828
MHL,1802,,5828
MHL,1803,,5828
MHL,1804,,5828
MHL,1805,,5828
MHL,1806,,5828
MHL,1807,,5828
MHL,1808,,5828
MHL,1809,,5828
MHL,1810,,5828
MHL,1811,,5828
MHL,1812,,5828
MHL,1813,,5828
MHL,1814,,5828
MHL,1815,,5828
MHL,1816,,5828
MHL,1817,,5828
MHL,1818,,5828
MHL,1819,,5855
MHL,1820,,5910
MHL,1821,,5993
MHL,1822,,6105
MHL,1823,,6247
MHL,1824,,6392
MHL,1825,,6541
MHL,1826,,6693
MHL,1827,,6849
MHL,1828,,7008
MHL,1829,,7171
MHL,1830,,7338
MHL,1831,,7508
MHL,1832,,7683
MHL,1833,,7861
MHL,1834,,8044
MHL,1835,,8231
MHL,1836,,8422
MHL,1837,,8618
MHL,1838,,8818
MHL,1839,,9023
MHL,1840,,9233
MHL,1841,,9448
MHL,1842,,9667
MHL,1843,,9892
MHL,1844,,10122
MHL,1845,,10357
MHL,1846,,10598
MHL,1847,,10845
MHL,1848,,11097
MHL,1849,,11355
MHL,1850,,11618
MHL,1851,,11908
MHL,1852,,12204
MHL,1853,,12508
MHL,1854,,12819
MHL,1855,,13138
MHL,1856,,13464
MHL,1857,,13799
MHL,1858,,14143
MHL,1859,,14494
MHL,1860,,14855
MHL,1861,,15224
MHL,1862,,15602
MHL,1863,,15990
MHL,1864,,16388
MHL,1865,,16795
MHL,1866,,17212
MHL,1867,,17640
MHL,1868,,18078
MHL,1869,,18527
MHL,1870,,18987
MHL,1871,,19459
MHL,1872,,19942
MHL,1873,,20437
MHL,1874,,20945
MHL,1875,,21465
MHL,1876,,21998
MHL,1877,,22544
MHL,1878,,23103
MHL,1879,,23677
MHL,1880,,24264
MHL,1881,,24866
MHL,1882,,25483
MHL,1883,,26115
MHL,1884,,26763
MHL,1885,,27427
MHL,1886,,28107
MHL,1887,,28804
MHL,1888,,29518
MHL,1889,,30250
MHL,1890,,31000
MHL,1891,,31768
MHL,1892,,32556
MHL,1893,,33363
MHL,1894,,34189
MHL,1895,,35037
MHL,1896,,35905
MHL,1897,,36794
MHL,1898,,37706
MHL,1899,,38640
MHL,1900,,39597
MHL,1901,,40577
MHL,1902,,41582
MHL,1903,,42612
MHL,1904,,43667
MHL,1905,,44748
MHL,1906,,45855
MHL,1907,,46990
MHL,1908,,48153
MHL,1909,,49345
MHL,1910,,50566
MHL,1911,,51817
MHL,1912,,53099
MHL,1913,,54413
MHL,1914,,55759
MHL,1915,,57138
MHL,1916,,58551
MHL,1917,,59999
MHL,1918,,61394
MHL,1919,,62821
MHL,1920,,64282
MHL,1921,,65776
MHL,1922,,67305
MHL,1923,,68869
MHL,1924,,70470
MHL,1925,,72109
MHL,1926,,73785
MHL,1927,,75500
MHL,1928,,77255
MHL,1929,,77209
MHL,1930,,75486
MHL,1931,,72200
MHL,1932,,67453
MHL,1933,,61336
MHL,1934,,55773
MHL,1935,,50716
MHL,1936,,46116
MHL,1937,,41934
MHL,1938,,38131
MHL,1939,,34673
MHL,1940,,31529
MHL,1941,,28669
MHL,1942,,26070
MHL,1943,,23705
MHL,1944,,21556
MHL,1945,,19601
MHL,1946,,17823
MHL,1947,,16207
MHL,1948,,14737
MHL,1949,,13700
MHL,1950,,13019
MHL,1951,,13134
MHL,1952,,13240
MHL,1953,,13332
MHL,1954,,13413
MHL,1955,,13508
MHL,1956,,13594
MHL,1957,,13658
MHL,1958,,13826
MHL,1959,,14217
MHL,1960,,14727
MHL,1961,,15239
MHL,1962,,15782
MHL,1963,,16325
MHL,1964,,16880
MHL,1965,,17430
MHL,1966,,17946
MHL,1967,,18678
MHL,1968,,19888
MHL,1969,,21327
MHL,1970,,22552
MHL,1971,,23391
MHL,1972,,24015
MHL,1973,,24607
MHL,1974,,25318
MHL,1975,,26177
MHL,1976,,27040
MHL,1977,,27928
MHL,1978,,28831
MHL,1979,,29757
MHL,1980,,30793
MHL,1981,,32040
MHL,1982,,33418
MHL,1983,,34831
MHL,1984,,36282
MHL,1985,,37778
MHL,1986,,39307
MHL,1987,,40846
MHL,1988,,42338
MHL,1989,,43610
MHL,1990,,44648
MHL,1991,,45587
MHL,1992,,46405
MHL,1993,,47111
MHL,1994,,47731
MHL,1995,,48283
MHL,1996,,48793
MHL,1997,,49277
MHL,1998,,49732
MHL,1999,,50221
MHL,2000,,50721
MHL,2001,,51137
MHL,2002,,51441
MHL,2003,,51658
MHL,2004,,51803
MHL,2005,,51928
MHL,2006,,52011
MHL,2007,,52050
MHL,2008,,52049
MHL,2009,,52038
MHL,2010,,52065
MHL,2011,,51927
MHL,2012,,51438
MHL,2013,,50696
MHL,2014,,49815
MHL,2015,,48822
MHL,2016,,47730
MHL,2017,,46543
MHL,2018,,45306
MHL,2019,,44029
MHL,2020,,42728
MHL,2021,,41386
MHL,2022,,40094
MHL,2023,,38849
MTQ,-1000,,1
MTQ,0,,2
MTQ,100,,5
MTQ,200,,10
MTQ,300,,21
MTQ,400,,43
MTQ,500,,87
MTQ,600,,175
MTQ,700,,350
MTQ,800,,701
MTQ,900,,1403
MTQ,1000,,2807
MTQ,1100,,5615
MTQ,1200,,11230
MTQ,1300,,22460
MTQ,1400,,44920
MTQ,1500,,89840
MTQ,1600,,44920
MTQ,1700,,22460
MTQ,1710,,26203
MTQ,1720,,30570
MTQ,1730,,35665
MTQ,1740,,41610
MTQ,1750,,48545
MTQ,1760,,56636
MTQ,1770,,66075
MTQ,1780,,77087
MTQ,1790,,89935
MTQ,1800,,104925
MTQ,1810,,122412
MTQ,1820,,126633
MTQ,1830,,131000
MTQ,1840,,135517
MTQ,1850,,140190
MTQ,1860,,145025
MTQ,1870,,155384
MTQ,1880,,166482
MTQ,1890,,178374
MTQ,1900,,191115
MTQ,1910,,204766
MTQ,1920,,208945
MTQ,1930,,213209
MTQ,1940,,217560
MTQ,1950,,232082
MTQ,1951,,237491
MTQ,1952,,242836
MTQ,1953,,248675
MTQ,1954,,255157
MTQ,1955,,261049
MTQ,1956,,266246
MTQ,1957,,271682
MTQ,1958,,277231
MTQ,1959,,282901
MTQ,1960,,288779
MTQ,1961,,294596
MTQ,1962,,299759
MTQ,1963,,304240
MTQ,1964,,308464
MTQ,1965,,312772
MTQ,1966,,317080
MTQ,1967,,320931
MTQ,1968,,323536
MTQ,1969,,324846
MTQ,1970,,325529
MTQ,1971,,325995
MTQ,1972,,326344
MTQ,1973,,326376
MTQ,1974,,326382
MTQ,1975,,327345
MTQ,1976,,328976
MTQ,1977,,330278
MTQ,1978,,331163
MTQ,1979,,331788
MTQ,1980,,332291
MTQ,1981,,332999
MTQ,1982,,335051
MTQ,1983,,338658
MTQ,1984,,342824
MTQ,1985,,347158
MTQ,1986,,351581
MTQ,1987,,356143
MTQ,1988,,360799
MTQ,1989,,365569
MTQ,1990,,371000
MTQ,1991,,377313
MTQ,1992,,383938
MTQ,1993,,390545
MTQ,1994,,397073
MTQ,1995,,403505
MTQ,1996,,409833
MTQ,1997,,416094
MTQ,1998,,421815
MTQ,1999,,423895
MTQ,2000,,421388
MTQ,2001,,417157
MTQ,2002,,412480
MTQ,2003,,408417
MTQ,2004,,405104
MTQ,2005,,401850
MTQ,2006,,400459
MTQ,2007,,400812
MTQ,2008,,400698
MTQ,2009,,399526
MTQ,2010,,397389
MTQ,2011,,394577
MTQ,2012,,391741
MTQ,2013,,389469
MTQ,2014,,387026
MTQ,2015,,383738
MTQ,2016,,378892
MTQ,2017,,371510
MTQ,2018,,364100
MTQ,2019,,359620
MTQ,2020,,356625
MTQ,2021,,353285
MTQ,2022,,349461
MTQ,2023,,346008
MRT,1985,781.2774,1702109
MRT,1986,793.68195,1751844
MRT,1987,735.45325,1803016
MRT,1988,713.80756,1855862
MRT,1989,701.4437,1903059
MRT,1990,692.64404,1951881
MRT,1991,694.68616,2009741
MRT,1992,673.4549,2088142
MRT,1993,673.358,2174332
MRT,1994,681.83185,2249462
MRT,1995,697.26746,2312027
MRT,1996,697.20807,2358195
MRT,1997,668.2895,2411316
MRT,1998,662.3219,2474650
MRT,1999,676.5008,2541699
MRT,2000,683.6387,2613451
MRT,2001,658.3395,2678767
MRT,2002,671.1833,2738660
MRT,2003,678.27563,2802049
MRT,2004,657.0526,2868671
MRT,2005,652.12085,2939062
MRT,2006,654.2885,3013660
MRT,2007,637.74164,3093064
MRT,2008,634.39355,3183278
MRT,2009,590.44904,3284455
MRT,2010,586.0723,3390967
MRT,2011,565.7338,3502814
MRT,2012,557.79803,3619035
MRT,2013,533.5049,3734324
MRT,2014,536.42004,3848513
MRT,2015,509.99158,3965959
MRT,2016,479.82846,4086656
MRT,2017,457.59338,4210602
MRT,2018,461.18158,4337685
MRT,2019,431.10107,4467714
MRT,2020,463.83212,4600135
MRT,-10000,,2995
MRT,-9000,,3993
MRT,-8000,,5325
MRT,-7000,,7100
MRT,-6000,,9466
MRT,-5000,,12622
MRT,-4000,,16829
MRT,-3000,,22439
MRT,-2000,,29919
MRT,-1000,,39892
MRT,0,,53190
MRT,100,,60789
MRT,200,,69473
MRT,300,,79398
MRT,400,,90740
MRT,500,,103703
MRT,600,,118518
MRT,700,,135450
MRT,800,,154800
MRT,900,,163400
MRT,1000,,172000
MRT,1100,,184900
MRT,1200,,197800
MRT,1300,,220000
MRT,1400,,240000
MRT,1500,,258000
MRT,1600,,301000
MRT,1700,,344000
MRT,1710,,352995
MRT,1720,,355364
MRT,1730,,357853
MRT,1740,,360475
MRT,1750,,363243
MRT,1760,,366172
MRT,1770,,369282
MRT,1780,,372594
MRT,1790,,376134
MRT,1800,,382696
MRT,1801,,382696
MRT,1802,,382696
MRT,1803,,382696
MRT,1804,,382696
MRT,1805,,382696
MRT,1806,,382696
MRT,1807,,382696
MRT,1808,,382696
MRT,1809,,382696
MRT,1810,,382696
MRT,1811,,382696
MRT,1812,,382696
MRT,1813,,382696
MRT,1814,,382696
MRT,1815,,382696
MRT,1816,,382696
MRT,1817,,382696
MRT,1818,,382696
MRT,1819,,381978
MRT,1820,,380549
MRT,1821,,378416
MRT,1822,,375585
MRT,1823,,372062
MRT,1824,,368573
MRT,1825,,365116
MRT,1826,,361692
MRT,1827,,358300
MRT,1828,,354940
MRT,1829,,351611
MRT,1830,,348314
MRT,1831,,345047
MRT,1832,,341811
MRT,1833,,338605
MRT,1834,,335430
MRT,1835,,332284
MRT,1836,,329168
MRT,1837,,326081
MRT,1838,,323022
MRT,1839,,319993
MRT,1840,,316992
MRT,1841,,314019
MRT,1842,,311074
MRT,1843,,308157
MRT,1844,,305267
MRT,1845,,302404
MRT,1846,,299568
MRT,1847,,296758
MRT,1848,,293975
MRT,1849,,291990
MRT,1850,,290798
MRT,1851,,290166
MRT,1852,,290318
MRT,1853,,291247
MRT,1854,,292180
MRT,1855,,293116
MRT,1856,,294054
MRT,1857,,294995
MRT,1858,,295939
MRT,1859,,296886
MRT,1860,,297836
MRT,1861,,298789
MRT,1862,,299744
MRT,1863,,300702
MRT,1864,,301663
MRT,1865,,302627
MRT,1866,,303594
MRT,1867,,304564
MRT,1868,,305537
MRT,1869,,306574
MRT,1870,,307676
MRT,1871,,308843
MRT,1872,,310076
MRT,1873,,311376
MRT,1874,,312680
MRT,1875,,313990
MRT,1876,,315304
MRT,1877,,316625
MRT,1878,,317950
MRT,1879,,319345
MRT,1880,,320810
MRT,1881,,322346
MRT,1882,,323953
MRT,1883,,325632
MRT,1884,,327319
MRT,1885,,329015
MRT,1886,,330719
MRT,1887,,332432
MRT,1888,,334154
MRT,1889,,335952
MRT,1890,,337827
MRT,1891,,339780
MRT,1892,,341811
MRT,1893,,343922
MRT,1894,,346045
MRT,1895,,348181
MRT,1896,,350331
MRT,1897,,352493
MRT,1898,,354668
MRT,1899,,357001
MRT,1900,,359492
MRT,1901,,362144
MRT,1902,,364959
MRT,1903,,367940
MRT,1904,,370944
MRT,1905,,373973
MRT,1906,,377026
MRT,1907,,380104
MRT,1908,,383207
MRT,1909,,386100
MRT,1910,,388783
MRT,1911,,391251
MRT,1912,,393502
MRT,1913,,395533
MRT,1914,,397575
MRT,1915,,399626
MRT,1916,,401688
MRT,1917,,403761
MRT,1918,,406183
MRT,1919,,409360
MRT,1920,,413307
MRT,1921,,418040
MRT,1922,,423575
MRT,1923,,429929
MRT,1924,,436378
MRT,1925,,442924
MRT,1926,,449568
MRT,1927,,456311
MRT,1928,,463156
MRT,1929,,470008
MRT,1930,,476866
MRT,1931,,483728
MRT,1932,,490594
MRT,1933,,497463
MRT,1934,,504427
MRT,1935,,511489
MRT,1936,,518650
MRT,1937,,525911
MRT,1938,,533274
MRT,1939,,541178
MRT,1940,,549640
MRT,1941,,558674
MRT,1942,,568298
MRT,1943,,578527
MRT,1944,,588941
MRT,1945,,599542
MRT,1946,,610334
MRT,1947,,621320
MRT,1948,,632503
MRT,1949,,644899
MRT,1950,,657723
MRT,1951,,670891
MRT,1952,,684812
MRT,1953,,699393
MRT,1954,,714678
MRT,1955,,730731
MRT,1956,,747615
MRT,1957,,765354
MRT,1958,,783997
MRT,1959,,803610
MRT,1960,,824307
MRT,1961,,846174
MRT,1962,,869191
MRT,1963,,893426
MRT,1964,,918957
MRT,1965,,945849
MRT,1966,,974160
MRT,1967,,1003857
MRT,1968,,1034748
MRT,1969,,1066760
MRT,1970,,1099815
MRT,1971,,1133708
MRT,1972,,1168357
MRT,1973,,1203842
MRT,1974,,1240194
MRT,1975,,1277337
MRT,1976,,1315342
MRT,1977,,1353771
MRT,1978,,1392716
MRT,1979,,1432762
MRT,1980,,1474047
MRT,1981,,1516883
MRT,1982,,1561182
MRT,1983,,1606749
MRT,1984,,1653695
MRT,2021,,4734875
MRT,2022,,4875645
MRT,2023,,5022440
MUS,1985,141.69366,1025067
MUS,1986,142.70111,1038350
MUS,1987,127.83369,1051116
MUS,1988,111.91389,1063596
MUS,1989,109.80743,1075986
MUS,1990,97.573,1089033
MUS,1991,90.7432,1103050
MUS,1992,86.90236,1117677
MUS,1993,75.78405,1132396
MUS,1994,75.70528,1146559
MUS,1995,74.05813,1159824
MUS,1996,62.620647,1172389
MUS,1997,59.17006,1184305
MUS,1998,59.11825,1195110
MUS,1999,52.068726,1205903
MUS,2000,52.169,1216632
MUS,2001,49.91884,1225807
MUS,2002,48.344856,1234091
MUS,2003,47.01471,1242094
MUS,2004,45.7382,1249798
MUS,2005,47.660347,1257214
MUS,2006,42.959187,1263786
MUS,2007,42.870506,1269522
MUS,2008,45.078617,1274634
MUS,2009,49.41224,1278977
MUS,2010,55.059517,1282710
MUS,2011,42.334305,1286271
MUS,2012,46.716785,1289174
MUS,2013,47.755817,1290989
MUS,2014,51.002174,1292006
MUS,2015,56.580914,1292282
MUS,2016,51.745354,1291807
MUS,2017,45.65107,1290652
MUS,2018,50.344814,1288835
MUS,2019,49.055176,1286269
MUS,2020,84.35797,1283230
MUS,1700,,401
MUS,1710,,602
MUS,1720,,903
MUS,1730,,1355
MUS,1740,,2032
MUS,1750,,3048
MUS,1760,,4573
MUS,1770,,6859
MUS,1780,,10289
MUS,1790,,15434
MUS,1800,,59000
MUS,1801,,60670
MUS,1802,,62388
MUS,1803,,64154
MUS,1804,,65970
MUS,1805,,67838
MUS,1806,,69759
MUS,1807,,71733
MUS,1808,,73764
MUS,1809,,75853
MUS,1810,,77294
MUS,1811,,78716
MUS,1812,,79916
MUS,1813,,80886
MUS,1814,,81868
MUS,1815,,82861
MUS,1816,,83867
MUS,1817,,84885
MUS,1818,,85915
MUS,1819,,86841
MUS,1820,,87663
MUS,1821,,88376
MUS,1822,,88981
MUS,1823,,89474
MUS,1824,,89970
MUS,1825,,90468
MUS,1826,,90970
MUS,1827,,91474
MUS,1828,,91981
MUS,1829,,92786
MUS,1830,,93899
MUS,1831,,95327
MUS,1832,,97078
MUS,1833,,99162
MUS,1834,,101290
MUS,1835,,103463
MUS,1836,,105684
MUS,1837,,107952
MUS,1838,,110268
MUS,1839,,113208
MUS,1840,,116812
MUS,1841,,121120
MUS,1842,,126179
MUS,1843,,132034
MUS,1844,,138160
MUS,1845,,144571
MUS,1846,,151279
MUS,1847,,158299
MUS,1848,,165644
MUS,1849,,173773
MUS,1850,,182748
MUS,1851,,192864
MUS,1852,,203990
MUS,1853,,216207
MUS,1854,,229154
MUS,1855,,242877
MUS,1856,,257421
MUS,1857,,272836
MUS,1858,,289174
MUS,1859,,302896
MUS,1860,,313826
MUS,1861,,321778
MUS,1862,,326553
MUS,1863,,327942
MUS,1864,,329336
MUS,1865,,330735
MUS,1866,,332141
MUS,1867,,333551
MUS,1868,,334968
MUS,1869,,336771
MUS,1870,,338968
MUS,1871,,341564
MUS,1872,,344565
MUS,1873,,347977
MUS,1874,,351423
MUS,1875,,354902
MUS,1876,,358415
MUS,1877,,361963
MUS,1878,,365545
MUS,1879,,368736
MUS,1880,,371529
MUS,1881,,373918
MUS,1882,,375898
MUS,1883,,377461
MUS,1884,,379030
MUS,1885,,380605
MUS,1886,,382187
MUS,1887,,383774
MUS,1888,,385367
MUS,1889,,386733
MUS,1890,,387869
MUS,1891,,388774
MUS,1892,,389447
MUS,1893,,389887
MUS,1894,,390326
MUS,1895,,390765
MUS,1896,,391204
MUS,1897,,391644
MUS,1898,,392083
MUS,1899,,392480
MUS,1900,,392834
MUS,1901,,393145
MUS,1902,,393414
MUS,1903,,393640
MUS,1904,,393866
MUS,1905,,394091
MUS,1906,,394316
MUS,1907,,394540
MUS,1908,,394764
MUS,1909,,395179
MUS,1910,,395786
MUS,1911,,396585
MUS,1912,,397578
MUS,1913,,398765
MUS,1914,,399955
MUS,1915,,401149
MUS,1916,,402345
MUS,1917,,403545
MUS,1918,,404304
MUS,1919,,405271
MUS,1920,,406448
MUS,1921,,407837
MUS,1922,,409438
MUS,1923,,411252
MUS,1924,,413075
MUS,1925,,414906
MUS,1926,,416744
MUS,1927,,418591
