Country Name,Country Code,Year,Value,Disaggregation
Colombia,COL,1993,91,"total, 15+"
Comoros,COM,2022,61.71,"total, 15+"
Comoros,COM,2012,49.196,"total, 15+"
Comoros,COM,2000,68,"total, 15+"
Comoros,COM,1980,48,"total, 15+"
"Congo, Dem. Rep.",COD,2022,80.54,"total, 15+"
"Congo, Dem. Rep.",COD,2018,73.553,"total, 15+"
"Congo, Dem. Rep.",COD,2016,77,"total, 15+"
"Congo, Dem. Rep.",COD,2012,75,"total, 15+"
"Congo, Dem. Rep.",COD,2007,61.206,"total, 15+"
"Congo, Dem. Rep.",COD,2001,67,"total, 15+"
"Congo, Rep.",COG,2021,80.61,"total, 15+"
"Congo, Rep.",COG,2011,79.311,"total, 15+"
"Congo, Rep.",COG,2005,76,"total, 15+"
"Congo, Rep.",COG,1984,60,"total, 15+"
Costa Rica,CRI,2021,98.04,"total, 15+"
Costa Rica,CRI,2011,97,"total, 15+"
Costa Rica,CRI,2000,95,"total, 15+"
Costa Rica,CRI,1984,93,"total, 15+"
Cote d'Ivoire,CIV,2021,50.001,"total, 15+"
Cote d'Ivoire,CIV,2019,90,"total, 15+"
Cote d'Ivoire,CIV,2016,50.04,"total, 15+"
Cote d'Ivoire,CIV,2014,44,"total, 15+"
Cote d'Ivoire,CIV,2012,40.982,"total, 15+"
Cote d'Ivoire,CIV,2000,49,"total, 15+"
Cote d'Ivoire,CIV,1998,36,"total, 15+"
Cote d'Ivoire,CIV,1988,34,"total, 15+"
Croatia,HRV,2021,99.45,"total, 15+"
Croatia,HRV,2001,98,"total, 15+"
Croatia,HRV,1991,97,"total, 15+"
Cuba,CUB,2021,99.673,"total, 15+"
Cuba,CUB,2019,97.655,"total, 15+"
Cuba,CUB,2012,100,"total, 15+"
Cuba,CUB,2002,100,"total, 15+"
Cuba,CUB,1981,98,"total, 15+"
Cyprus,CYP,2021,99.36,"total, 15+"
Cyprus,CYP,2011,99,"total, 15+"
Cyprus,CYP,2001,97,"total, 15+"
Cyprus,CYP,1992,94,"total, 15+"
Dominican Republic,DOM,2022,95.5,"total, 15+"
Dominican Republic,DOM,2016,94,"total, 15+"
Dominican Republic,DOM,2015,92,"total, 15+"
Dominican Republic,DOM,2014,92,"total, 15+"
Dominican Republic,DOM,2013,91,"total, 15+"
Dominican Republic,DOM,2012,90,"total, 15+"
Dominican Republic,DOM,2011,90,"total, 15+"
Dominican Republic,DOM,2010,90,"total, 15+"
Dominican Republic,DOM,2007,88,"total, 15+"
Dominican Republic,DOM,2002,87,"total, 15+"
Dominican Republic,DOM,1981,73,"total, 15+"
Ecuador,ECU,2022,94,"total, 15+"
Ecuador,ECU,2021,94,"total, 15+"
Ecuador,ECU,2020,94,"total, 15+"
Ecuador,ECU,2017,93,"total, 15+"
Ecuador,ECU,2016,94,"total, 15+"
Ecuador,ECU,2015,94,"total, 15+"
Ecuador,ECU,2014,94,"total, 15+"
Ecuador,ECU,2013,93,"total, 15+"
Ecuador,ECU,2012,92,"total, 15+"
Ecuador,ECU,2011,92,"total, 15+"
Ecuador,ECU,2010,92,"total, 15+"
Ecuador,ECU,2009,92,"total, 15+"
Ecuador,ECU,2008,92,"total, 15+"
Ecuador,ECU,2007,92,"total, 15+"
Ecuador,ECU,2001,91,"total, 15+"
Ecuador,ECU,1990,88,"total, 15+"
Ecuador,ECU,1982,84,"total, 15+"
"Egypt, Arab Rep.",EGY,2022,74.5,"total, 15+"
"Egypt, Arab Rep.",EGY,2017,71,"total, 15+"
"Egypt, Arab Rep.",EGY,2013,72,"total, 15+"
"Egypt, Arab Rep.",EGY,2012,74,"total, 15+"
"Egypt, Arab Rep.",EGY,2010,72,"total, 15+"
"Egypt, Arab Rep.",EGY,2006,66,"total, 15+"
"Egypt, Arab Rep.",EGY,2005,67,"total, 15+"
"Egypt, Arab Rep.",EGY,1996,56,"total, 15+"
"Egypt, Arab Rep.",EGY,1986,44,"total, 15+"
"Egypt, Arab Rep.",EGY,1976,38,"total, 15+"
El Salvador,SLV,2023,90,"total, 15+"
El Salvador,SLV,2020,90,"total, 15+"
El Salvador,SLV,2019,89,"total, 15+"
El Salvador,SLV,2018,89,"total, 15+"
El Salvador,SLV,2017,88,"total, 15+"
El Salvador,SLV,2016,88,"total, 15+"
El Salvador,SLV,2015,88,"total, 15+"
El Salvador,SLV,2013,87,"total, 15+"
El Salvador,SLV,2011,85,"total, 15+"
El Salvador,SLV,2010,84,"total, 15+"
El Salvador,SLV,2009,84,"total, 15+"
El Salvador,SLV,2008,84,"total, 15+"
El Salvador,SLV,2007,82,"total, 15+"
El Salvador,SLV,2006,84,"total, 15+"
El Salvador,SLV,1992,74,"total, 15+"
Equatorial Guinea,GNQ,2010,94.371,"total, 15+"
Equatorial Guinea,GNQ,2000,88,"total, 15+"
Eritrea,ERI,2018,76.571,"total, 15+"
Eritrea,ERI,2008,65,"total, 15+"
Eritrea,ERI,2002,53,"total, 15+"
Estonia,EST,2021,99.87,"total, 15+"
Estonia,EST,2011,100,"total, 15+"
Estonia,EST,2000,100,"total, 15+"
Estonia,EST,1989,100,"total, 15+"
Eswatini,SWZ,2022,90.747,"total, 15+"
Eswatini,SWZ,2020,89.28,"total, 15+"
Eswatini,SWZ,2010,83.098,"total, 15+"
Eswatini,SWZ,2000,82,"total, 15+"
Eswatini,SWZ,1986,67,"total, 15+"
Eswatini,SWZ,1976,55,"total, 15+"
Ethiopia,ETH,2017,51.771,"total, 15+"
Ethiopia,ETH,2016,47.492,"total, 15+"
Ethiopia,ETH,2007,39,"total, 15+"
Ethiopia,ETH,2005,29.82,"total, 15+"
Ethiopia,ETH,2004,35.9,"total, 15+"
Ethiopia,ETH,1994,27,"total, 15+"
Gabon,GAB,2022,85.69,"total, 15+"
Gabon,GAB,2021,88.858,"total, 15+"
Gabon,GAB,2012,82.284,"total, 15+"
Gabon,GAB,1993,72,"total, 15+"
"Gambia, The",GMB,2022,58.67,"total, 15+"
"Gambia, The",GMB,2021,51.637,"total, 15+"
"Gambia, The",GMB,2018,53.16,"total, 15+"
"Gambia, The",GMB,2015,51,"total, 15+"
"Gambia, The",GMB,2013,41.95,"total, 15+"
"Gambia, The",GMB,2000,37,"total, 15+"
Georgia,GEO,2022,100,"total, 15+"
Georgia,GEO,2018,99.654,"total, 15+"
Georgia,GEO,2017,99,"total, 15+"
Georgia,GEO,2014,100,"total, 15+"
Georgia,GEO,2002,100,"total, 15+"
Ghana,GHA,2020,80.38,"total, 15+"
Ghana,GHA,2017,64.492,"total, 15+"
Ghana,GHA,2010,71,"total, 15+"
Ghana,GHA,2000,58,"total, 15+"
Greece,GRC,2009,94,"total, 15+"
Greece,GRC,2001,96,"total, 15+"
Greece,GRC,1991,93,"total, 15+"
Greece,GRC,1981,91,"total, 15+"
Grenada,GRD,1980,98.4,"total, 15+"
Grenada,GRD,1970,98,"total, 15+"
Guam,GUM,2000,99.56,"total, 15+"
Guam,GUM,1990,99,"total, 15+"
Guam,GUM,1980,96,"total, 15+"
Guatemala,GTM,2022,83.031,"total, 15+"
Guatemala,GTM,2018,81,"total, 15+"
Guatemala,GTM,2015,80.195,"total, 15+"
Guatemala,GTM,2014,81,"total, 15+"
Guatemala,GTM,2013,77,"total, 15+"
Guatemala,GTM,2012,78,"total, 15+"
Guatemala,GTM,2002,69,"total, 15+"
Guatemala,GTM,1994,64,"total, 15+"
Guinea,GIN,2021,45.33,"total, 15+"
Guinea,GIN,2018,40,"total, 15+"
Guinea,GIN,2014,32,"total, 15+"
Guinea,GIN,2010,25,"total, 15+"
Guinea,GIN,2003,30,"total, 15+"
Guinea,GIN,1996,21,"total, 15+"
Guinea-Bissau,GNB,2022,53.9,"total, 15+"
Guinea-Bissau,GNB,2019,54.882,"total, 15+"
Guinea-Bissau,GNB,2014,45.581,"total, 15+"
Guinea-Bissau,GNB,2000,41,"total, 15+"
Guinea-Bissau,GNB,1979,20,"total, 15+"
Guyana,GUY,2022,90.03,"total, 15+"
Guyana,GUY,2020,85.638,"total, 15+"
Guyana,GUY,2014,85.64,"total, 15+"
Guyana,GUY,2009,84.994,"total, 15+"
Haiti,HTI,2017,68.01,"total, 15+"
Haiti,HTI,2016,61.691,"total, 15+"
Haiti,HTI,2006,48.685,"total, 15+"
Haiti,HTI,2003,59,"total, 15+"
Haiti,HTI,1982,35,"total, 15+"
Honduras,HND,2019,89,"total, 15+"
Honduras,HND,2018,87,"total, 15+"
Honduras,HND,2016,89,"total, 15+"
Honduras,HND,2015,88,"total, 15+"
Honduras,HND,2014,87,"total, 15+"
Honduras,HND,2013,85,"total, 15+"
Honduras,HND,2012,85,"total, 15+"
Honduras,HND,2011,85,"total, 15+"
Honduras,HND,2010,85,"total, 15+"
Honduras,HND,2007,84,"total, 15+"
Honduras,HND,2001,80,"total, 15+"
Hungary,HUN,2021,99.1,"total, 15+"
Hungary,HUN,1990,99.1,"total, 15+"
Hungary,HUN,1980,99,"total, 15+"
India,IND,2023,77,"total, 15+"
India,IND,2022,76,"total, 15+"
India,IND,2011,69,"total, 15+"
India,IND,2006,63,"total, 15+"
India,IND,2001,61,"total, 15+"
India,IND,1991,48,"total, 15+"
India,IND,1981,41,"total, 15+"
Indonesia,IDN,2020,96,"total, 15+"
Indonesia,IDN,2018,96,"total, 15+"
Indonesia,IDN,2016,95,"total, 15+"
Indonesia,IDN,2015,95,"total, 15+"
Indonesia,IDN,2014,95,"total, 15+"
Indonesia,IDN,2011,93,"total, 15+"
Indonesia,IDN,2009,93,"total, 15+"
Indonesia,IDN,2008,92,"total, 15+"
Indonesia,IDN,2006,92,"total, 15+"
Indonesia,IDN,2004,90,"total, 15+"
Indonesia,IDN,1990,82,"total, 15+"
Indonesia,IDN,1980,67,"total, 15+"
"Iran, Islamic Rep.",IRN,2022,88.96,"total, 15+"
"Iran, Islamic Rep.",IRN,2016,86,"total, 15+"
"Iran, Islamic Rep.",IRN,2014,85,"total, 15+"
"Iran, Islamic Rep.",IRN,2013,85,"total, 15+"
"Iran, Islamic Rep.",IRN,2012,84,"total, 15+"
"Iran, Islamic Rep.",IRN,2008,83,"total, 15+"
"Iran, Islamic Rep.",IRN,2006,82,"total, 15+"
"Iran, Islamic Rep.",IRN,2005,82,"total, 15+"
"Iran, Islamic Rep.",IRN,2002,77,"total, 15+"
"Iran, Islamic Rep.",IRN,1996,73,"total, 15+"
"Iran, Islamic Rep.",IRN,1991,66,"total, 15+"
"Iran, Islamic Rep.",IRN,1986,52,"total, 15+"
"Iran, Islamic Rep.",IRN,1976,37,"total, 15+"
Iraq,IRQ,2017,86,"total, 15+"
Iraq,IRQ,2016,83,"total, 15+"
Iraq,IRQ,2014,82,"total, 15+"
Iraq,IRQ,2012,77,"total, 15+"
Iraq,IRQ,2000,74,"total, 15+"
Israel,ISR,1983,92,"total, 15+"
Italy,ITA,2019,99,"total, 15+"
Italy,ITA,2011,99,"total, 15+"
Italy,ITA,2001,98,"total, 15+"
Italy,ITA,1981,96,"total, 15+"
Jamaica,JAM,1999,80,"total, 15+"
Jordan,JOR,2023,95,"total, 15+"
Jordan,JOR,2018,95.431,"total, 15+"
Jordan,JOR,2012,98,"total, 15+"
Jordan,JOR,2011,96,"total, 15+"
Jordan,JOR,2010,93,"total, 15+"
Jordan,JOR,2007,92,"total, 15+"
Jordan,JOR,2005,91,"total, 15+"
Jordan,JOR,2003,90,"total, 15+"
Jordan,JOR,1979,67,"total, 15+"
Kazakhstan,KAZ,2020,99.8,"total, 15+"
Kazakhstan,KAZ,2010,99.782,"total, 15+"
Kazakhstan,KAZ,2009,100,"total, 15+"
Kazakhstan,KAZ,1999,100,"total, 15+"
Kazakhstan,KAZ,1989,98,"total, 15+"
Kenya,KEN,2022,82.88,"total, 15+"
Kenya,KEN,2014,78.733,"total, 15+"
Kenya,KEN,2007,72.157,"total, 15+"
Kenya,KEN,2000,82,"total, 15+"
Kiribati,KIR,2018,97.96,"total, 15+"
"Korea, Dem. People's Rep.",PRK,2018,99.998,"total, 15+"
"Korea, Dem. People's Rep.",PRK,2008,100,"total, 15+"
"Korea, Rep.",KOR,2018,98.8,"total, 15+"
"Korea, Rep.",KOR,2008,98,"total, 15+"
Kuwait,KWT,2020,96,"total, 15+"
Kuwait,KWT,2018,96,"total, 15+"
Kuwait,KWT,2017,96,"total, 15+"
Kuwait,KWT,2015,96,"total, 15+"
Kuwait,KWT,2013,96,"total, 15+"
Kuwait,KWT,2012,96,"total, 15+"
Kuwait,KWT,2010,94,"total, 15+"
Kuwait,KWT,2008,94,"total, 15+"
Kuwait,KWT,2007,94,"total, 15+"
Kuwait,KWT,2006,93,"total, 15+"
Kuwait,KWT,2005,93,"total, 15+"
Kuwait,KWT,1995,78,"total, 15+"
Kuwait,KWT,1985,74,"total, 15+"
Kuwait,KWT,1980,68,"total, 15+"
Kuwait,KWT,1975,60,"total, 15+"
Kyrgyz Republic,KGZ,2019,99.6,"total, 15+"
Kyrgyz Republic,KGZ,2009,99,"total, 15+"
Kyrgyz Republic,KGZ,1999,99,"total, 15+"
Lao PDR,LAO,2022,87.52,"total, 15+"
Lao PDR,LAO,2015,85,"total, 15+"
Lao PDR,LAO,2011,58.288,"total, 15+"
Lao PDR,LAO,2005,73,"total, 15+"
Lao PDR,LAO,2001,69,"total, 15+"
Lao PDR,LAO,2000,70,"total, 15+"
Lao PDR,LAO,1995,60,"total, 15+"
Latvia,LVA,2021,99.89,"total, 15+"
Latvia,LVA,2011,100,"total, 15+"
Latvia,LVA,2000,100,"total, 15+"
Latvia,LVA,1989,99,"total, 15+"
Lebanon,LBN,2018,93,"total, 15+"
Lebanon,LBN,2009,91,"total, 15+"
Lebanon,LBN,2007,90,"total, 15+"
Lesotho,LSO,2022,82.01,"total, 15+"
Lesotho,LSO,2018,86.241,"total, 15+"
Lesotho,LSO,2014,76.635,"total, 15+"
Lesotho,LSO,2009,75.8,"total, 15+"
Lesotho,LSO,2000,86,"total, 15+"
Liberia,LBR,2017,48.301,"total, 15+"
Liberia,LBR,2007,42.941,"total, 15+"
Liberia,LBR,1984,32,"total, 15+"
Libya,LBY,1994,76.5,"total, 15+"
Libya,LBY,1984,60,"total, 15+"
Lithuania,LTU,2021,99.83,"total, 15+"
Lithuania,LTU,2011,100,"total, 15+"
Lithuania,LTU,2001,100,"total, 15+"
Lithuania,LTU,1989,98,"total, 15+"
"Macao SAR, China",MAC,2021,97.11,"total, 15+"
"Macao SAR, China",MAC,2016,97,"total, 15+"
"Macao SAR, China",MAC,2011,96,"total, 15+"
"Macao SAR, China",MAC,2006,93,"total, 15+"
"Macao SAR, China",MAC,2001,91,"total, 15+"
"Macao SAR, China",MAC,1981,90,"total, 15+"
Madagascar,MDG,2022,77.48,"total, 15+"
Madagascar,MDG,2021,74.686,"total, 15+"
Madagascar,MDG,2018,77,"total, 15+"
Madagascar,MDG,2012,72,"total, 15+"
Madagascar,MDG,2009,64.481,"total, 15+"
Madagascar,MDG,2005,59,"total, 15+"
Madagascar,MDG,2000,71,"total, 15+"
Malawi,MWI,2022,68.08,"total, 15+"
Malawi,MWI,2020,70.152,"total, 15+"
Malawi,MWI,2015,62.144,"total, 15+"
Malawi,MWI,2014,65.145,"total, 15+"
Malawi,MWI,2010,61.31,"total, 15+"
Malawi,MWI,1998,64,"total, 15+"
Malawi,MWI,1987,49,"total, 15+"
Malaysia,MYS,2022,96,"total, 15+"
Malaysia,MYS,2019,95,"total, 15+"
Malaysia,MYS,2018,95,"total, 15+"
Malaysia,MYS,2017,95,"total, 15+"
Malaysia,MYS,2016,95,"total, 15+"
Malaysia,MYS,2010,93,"total, 15+"
Malaysia,MYS,1991,83,"total, 15+"
Malaysia,MYS,1980,70,"total, 15+"
Maldives,MDV,2021,97.86,"total, 15+"
Maldives,MDV,2019,98.212,"total, 15+"
Maldives,MDV,2017,94.506,"total, 15+"
Maldives,MDV,2016,98,"total, 15+"
Maldives,MDV,2014,99,"total, 15+"
Maldives,MDV,2006,98,"total, 15+"
Maldives,MDV,2000,96,"total, 15+"
Maldives,MDV,1995,96,"total, 15+"
Maldives,MDV,1990,96,"total, 15+"
Maldives,MDV,1985,92,"total, 15+"
Maldives,MDV,1977,82,"total, 15+"
Mali,MLI,2020,31,"total, 15+"
Mali,MLI,2018,35,"total, 15+"
Mali,MLI,2015,33,"total, 15+"
Mali,MLI,2011,31,"total, 15+"
Mali,MLI,2010,31,"total, 15+"
Mali,MLI,2006,26,"total, 15+"
Mali,MLI,2003,24,"total, 15+"
Mali,MLI,1998,19,"total, 15+"
Mali,MLI,1976,9,"total, 15+"
Malta,MLT,2021,94.94,"total, 15+"
Malta,MLT,2011,93,"total, 15+"
Malta,MLT,2005,92,"total, 15+"
Malta,MLT,1995,88,"total, 15+"
Malta,MLT,1985,87,"total, 15+"
Marshall Islands,MHL,2011,98,"total, 15+"
Mauritania,MRT,2021,66.96,"total, 15+"
Mauritania,MRT,2020,59.53,"total, 15+"
Mauritania,MRT,2015,65.112,"total, 15+"
Mauritania,MRT,2013,62,"total, 15+"
Mauritania,MRT,2007,45.504,"total, 15+"
Mauritania,MRT,2000,51,"total, 15+"
Mauritius,MUS,2021,92.15,"total, 15+"
Mauritius,MUS,2016,93,"total, 15+"
Mauritius,MUS,2015,93,"total, 15+"
Mauritius,MUS,2014,92,"total, 15+"
Mauritius,MUS,2013,91,"total, 15+"
Mauritius,MUS,2012,92,"total, 15+"
Mauritius,MUS,2011,89,"total, 15+"
Mauritius,MUS,2000,84,"total, 15+"
Mauritius,MUS,1990,80,"total, 15+"
Mexico,MEX,2020,95,"total, 15+"
Mexico,MEX,2018,95,"total, 15+"
Mexico,MEX,2017,95,"total, 15+"
Mexico,MEX,2016,95,"total, 15+"
Mexico,MEX,2015,94,"total, 15+"
Mexico,MEX,2014,95,"total, 15+"
Mexico,MEX,2013,94,"total, 15+"
Mexico,MEX,2012,94,"total, 15+"
Mexico,MEX,2011,94,"total, 15+"
Mexico,MEX,2010,93,"total, 15+"
Mexico,MEX,2009,93,"total, 15+"
Mexico,MEX,2008,93,"total, 15+"
Mexico,MEX,2007,93,"total, 15+"
Mexico,MEX,2006,92,"total, 15+"
Mexico,MEX,2005,92,"total, 15+"
Mexico,MEX,2004,91,"total, 15+"
Mexico,MEX,2002,90,"total, 15+"
Mexico,MEX,2000,91,"total, 15+"
Mexico,MEX,1990,88,"total, 15+"
Mexico,MEX,1980,83,"total, 15+"
Moldova,MDA,2021,99.6,"total, 15+"
Moldova,MDA,2014,99,"total, 15+"
Moldova,MDA,2000,97,"total, 15+"
Moldova,MDA,1989,96,"total, 15+"
Mongolia,MNG,2020,99,"total, 15+"
Mongolia,MNG,2018,96.896,"total, 15+"
Mongolia,MNG,2010,98,"total, 15+"
Mongolia,MNG,2000,98,"total, 15+"
Montenegro,MNE,2021,98.98,"total, 15+"
Montenegro,MNE,2018,98.534,"total, 15+"
Montenegro,MNE,2011,98,"total, 15+"
Montenegro,MNE,2003,98,"total, 15+"
Montenegro,MNE,1991,93,"total, 15+"
Montenegro,MNE,1981,90,"total, 15+"
Morocco,MAR,2022,77.35,"total, 15+"
Morocco,MAR,2014,76,"total, 15+"
Morocco,MAR,2012,69,"total, 15+"
Morocco,MAR,2011,67,"total, 15+"
Morocco,MAR,2009,56,"total, 15+"
Morocco,MAR,2008,55,"total, 15+"
Morocco,MAR,2004,52,"total, 15+"
Morocco,MAR,1994,42,"total, 15+"
Morocco,MAR,1982,30,"total, 15+"
Mozambique,MOZ,2020,60,"total, 15+"
Mozambique,MOZ,2017,61,"total, 15+"
Mozambique,MOZ,2015,56,"total, 15+"
Mozambique,MOZ,2009,51,"total, 15+"
Mozambique,MOZ,2003,48,"total, 15+"
Mozambique,MOZ,1997,39,"total, 15+"
Mozambique,MOZ,1980,27,"total, 15+"
Myanmar,MMR,2019,89,"total, 15+"
Myanmar,MMR,2016,75.551,"total, 15+"
Myanmar,MMR,2000,90,"total, 15+"
Myanmar,MMR,1983,79,"total, 15+"
Namibia,NAM,2021,92.25,"total, 15+"
Namibia,NAM,2011,88,"total, 15+"
Namibia,NAM,2007,76.487,"total, 15+"
Namibia,NAM,2001,85,"total, 15+"
Namibia,NAM,1991,76,"total, 15+"
Nepal,NPL,2021,71.15,"total, 15+"
Nepal,NPL,2019,68.713,"total, 15+"
Nepal,NPL,2016,65.501,"total, 15+"
Nepal,NPL,2011,60,"total, 15+"
Nepal,NPL,2001,49,"total, 15+"
Nepal,NPL,1991,33,"total, 15+"
Nepal,NPL,1981,21,"total, 15+"
New Caledonia,NCL,2006,97.3,"total, 15+"
New Caledonia,NCL,1996,96,"total, 15+"
New Caledonia,NCL,1989,93,"total, 15+"
New Caledonia,NCL,1976,91,"total, 15+"
Nicaragua,NIC,2015,82.615,"total, 15+"
Nicaragua,NIC,2005,78,"total, 15+"
Nicaragua,NIC,2001,77,"total, 15+"
Niger,NER,2022,38.1,"total, 15+"
Niger,NER,2012,31,"total, 15+"
Niger,NER,2005,29,"total, 15+"
Niger,NER,2001,14,"total, 15+"
Nigeria,NGA,2021,63.156,"total, 15+"
Nigeria,NGA,2018,62.016,"total, 15+"
Nigeria,NGA,2016,58.221,"total, 15+"
Nigeria,NGA,2008,51.078,"total, 15+"
Nigeria,NGA,2006,70,"total, 15+"
Nigeria,NGA,2003,55,"total, 15+"
Nigeria,NGA,1991,55,"total, 15+"
North Macedonia,MKD,2012,97.6,"total, 15+"
North Macedonia,MKD,2002,96,"total, 15+"
North Macedonia,MKD,1994,94,"total, 15+"
Oman,OMN,2022,97,"total, 15+"
Oman,OMN,2018,96,"total, 15+"
Oman,OMN,2017,96,"total, 15+"
Oman,OMN,2015,93,"total, 15+"
Oman,OMN,2010,87,"total, 15+"
Oman,OMN,2008,87,"total, 15+"
Oman,OMN,2003,81,"total, 15+"
Pakistan,PAK,2019,58,"total, 15+"
Pakistan,PAK,2018,57,"total, 15+"
Pakistan,PAK,2017,59,"total, 15+"
Pakistan,PAK,2014,57,"total, 15+"
Pakistan,PAK,2013,56,"total, 15+"
Pakistan,PAK,2012,57,"total, 15+"
Pakistan,PAK,2011,55,"total, 15+"
Pakistan,PAK,2010,55,"total, 15+"
Pakistan,PAK,2009,55,"total, 15+"
Pakistan,PAK,2008,56,"total, 15+"
Pakistan,PAK,2007,52,"total, 15+"
Pakistan,PAK,2006,54,"total, 15+"
Pakistan,PAK,2005,50,"total, 15+"
Pakistan,PAK,1998,43,"total, 15+"
Pakistan,PAK,1981,26,"total, 15+"
Palau,PLW,2015,97,"total, 15+"
Palau,PLW,2013,100,"total, 15+"
Palau,PLW,1980,92,"total, 15+"
Panama,PAN,2019,96,"total, 15+"
Panama,PAN,2018,95,"total, 15+"
Panama,PAN,2010,94,"total, 15+"
Panama,PAN,2000,92,"total, 15+"
Panama,PAN,1990,89,"total, 15+"
Panama,PAN,1980,88,"total, 15+"
Papua New Guinea,PNG,2017,70.064,"total, 15+"
Papua New Guinea,PNG,2010,61.6,"total, 15+"
Papua New Guinea,PNG,2000,57,"total, 15+"
Paraguay,PRY,2020,95,"total, 15+"
Paraguay,PRY,2019,93,"total, 15+"
Paraguay,PRY,2018,94,"total, 15+"
Paraguay,PRY,2016,95,"total, 15+"
Paraguay,PRY,2015,96,"total, 15+"
Paraguay,PRY,2014,95,"total, 15+"
Paraguay,PRY,2013,95,"total, 15+"
Paraguay,PRY,2012,94,"total, 15+"
Paraguay,PRY,2010,94,"total, 15+"
Paraguay,PRY,2009,94,"total, 15+"
Paraguay,PRY,2008,93,"total, 15+"
Paraguay,PRY,2007,95,"total, 15+"
Paraguay,PRY,1992,90,"total, 15+"
Paraguay,PRY,1982,78,"total, 15+"
Peru,PER,2020,94,"total, 15+"
Peru,PER,2018,94,"total, 15+"
Peru,PER,2017,94,"total, 15+"
Peru,PER,2016,94,"total, 15+"
Peru,PER,2015,94,"total, 15+"
Peru,PER,2014,94,"total, 15+"
Peru,PER,2012,94,"total, 15+"
Peru,PER,2007,90,"total, 15+"
Peru,PER,2006,89,"total, 15+"
Peru,PER,2005,88,"total, 15+"
Peru,PER,2004,88,"total, 15+"
Peru,PER,1993,87,"total, 15+"
Peru,PER,1981,82,"total, 15+"
Philippines,PHL,2020,98,"total, 15+"
Philippines,PHL,2019,96,"total, 15+"
Philippines,PHL,2015,98,"total, 15+"
Philippines,PHL,2013,96,"total, 15+"
Philippines,PHL,2008,95,"total, 15+"
Philippines,PHL,2003,93,"total, 15+"
Philippines,PHL,2000,93,"total, 15+"
Philippines,PHL,1994,94,"total, 15+"
Philippines,PHL,1990,94,"total, 15+"
Philippines,PHL,1980,83,"total, 15+"
Poland,POL,2021,99.8,"total, 15+"
Poland,POL,1988,99.3,"total, 15+"
Poland,POL,1978,99,"total, 15+"
Portugal,PRT,2021,96.78,"total, 15+"
Portugal,PRT,2011,94,"total, 15+"
Portugal,PRT,1991,88,"total, 15+"
Portugal,PRT,1981,79,"total, 15+"
Puerto Rico,PRI,2021,92.4,"total, 15+"
Puerto Rico,PRI,2017,92,"total, 15+"
Puerto Rico,PRI,2010,92,"total, 15+"
Puerto Rico,PRI,1990,90,"total, 15+"
Puerto Rico,PRI,1980,87,"total, 15+"
Qatar,QAT,2014,98,"total, 15+"
Qatar,QAT,2013,97,"total, 15+"
Qatar,QAT,2012,97,"total, 15+"
Qatar,QAT,2011,96,"total, 15+"
Qatar,QAT,2010,96,"total, 15+"
Qatar,QAT,2009,95,"total, 15+"
Qatar,QAT,2008,94,"total, 15+"
Qatar,QAT,2007,93,"total, 15+"
Qatar,QAT,2004,89,"total, 15+"
Qatar,QAT,1997,83,"total, 15+"
Qatar,QAT,1986,76,"total, 15+"
Romania,ROU,2021,99,"total, 15+"
Romania,ROU,2011,99,"total, 15+"
Romania,ROU,2002,97,"total, 15+"
Romania,ROU,1992,97,"total, 15+"
Russian Federation,RUS,2021,100,"total, 15+"
Russian Federation,RUS,2010,100,"total, 15+"
Russian Federation,RUS,2002,99,"total, 15+"
Russian Federation,RUS,1989,98,"total, 15+"
Rwanda,RWA,2022,79,"total, 15+"
Rwanda,RWA,2020,80.051,"total, 15+"
Rwanda,RWA,2018,73,"total, 15+"
Rwanda,RWA,2014,71,"total, 15+"
Rwanda,RWA,2012,68,"total, 15+"
Rwanda,RWA,2010,65.852,"total, 15+"
Rwanda,RWA,2000,65,"total, 15+"
Rwanda,RWA,1991,58,"total, 15+"
Rwanda,RWA,1978,38,"total, 15+"
Samoa,WSM,2021,99.1,"total, 15+"
Samoa,WSM,2019,97.99,"total, 15+"
Samoa,WSM,2011,99,"total, 15+"
Samoa,WSM,1991,98,"total, 15+"
San Marino,SMR,2022,100,"total, 15+"
Sao Tome and Principe,STP,2022,93.75,"total, 15+"
Sao Tome and Principe,STP,2019,87.438,"total, 15+"
Sao Tome and Principe,STP,2012,90,"total, 15+"
Sao Tome and Principe,STP,2008,69.536,"total, 15+"
Sao Tome and Principe,STP,2001,85,"total, 15+"
Sao Tome and Principe,STP,1991,73,"total, 15+"
Sao Tome and Principe,STP,1981,57,"total, 15+"
Saudi Arabia,SAU,2020,98,"total, 15+"
Saudi Arabia,SAU,2017,95,"total, 15+"
Saudi Arabia,SAU,2013,94,"total, 15+"
Saudi Arabia,SAU,2004,83,"total, 15+"
Saudi Arabia,SAU,2000,79,"total, 15+"
Saudi Arabia,SAU,1992,71,"total, 15+"
Senegal,SEN,2022,57.67,"total, 15+"
Senegal,SEN,2019,46.834,"total, 15+"
Senegal,SEN,2018,46.606,"total, 15+"
Senegal,SEN,2017,52,"total, 15+"
Senegal,SEN,2016,46.1,"total, 15+"
Senegal,SEN,2015,43.593,"total, 15+"
Senegal,SEN,2013,44,"total, 15+"
Senegal,SEN,2011,52,"total, 15+"
Senegal,SEN,2009,48,"total, 15+"
Senegal,SEN,2006,42,"total, 15+"
